Date,Open,High,Low,Close,Volume,Adj Close
2012-01-31,361.80,370.45,355.00,365.70,4600100,363.13
2012-01-30,372.00,373.90,355.05,357.15,2539900,354.64
2012-01-27,365.95,375.80,358.80,374.60,4671100,371.97
2012-01-26,359.30,359.30,359.30,359.30,000,356.78
2012-01-25,360.00,364.45,354.10,359.30,4263300,356.78
2012-01-24,354.70,361.60,352.25,356.65,3563700,354.14
2012-01-23,340.05,354.60,340.05,352.15,3034900,349.68
2012-01-20,342.15,346.90,337.65,342.35,3100300,339.94
2012-01-19,339.00,344.60,336.25,340.75,4204600,338.36
2012-01-18,347.40,351.70,343.50,345.45,2158500,343.02
2012-01-17,344.70,347.50,340.30,345.05,4661900,342.63
2012-01-16,335.15,342.80,335.00,340.00,3394300,337.61
2012-01-13,330.00,338.50,328.45,334.60,7423500,332.25
2012-01-12,327.95,329.95,324.30,326.45,4267100,324.16
2012-01-11,332.00,332.00,323.20,325.65,6196300,323.36
2012-01-10,321.05,333.40,321.05,330.35,8891300,328.03
2012-01-09,330.00,330.40,320.00,320.45,7546200,318.20
2012-01-06,342.00,342.00,328.30,330.55,7905900,328.23
2012-01-05,347.00,348.80,342.10,344.40,2897700,341.98
2012-01-04,355.15,357.00,345.50,346.35,2922300,343.92
2012-01-03,347.50,360.45,345.25,358.65,2114700,356.13
2012-01-02,344.50,348.90,342.25,344.80,1963800,342.38
2011-12-30,342.10,346.20,338.15,343.50,3435700,341.09
2011-12-29,343.00,350.80,336.30,340.95,5068200,338.55
2011-12-28,342.70,345.95,339.60,343.70,1943200,341.28
2011-12-27,345.10,347.95,340.20,343.10,2520500,340.69
2011-12-26,334.00,345.60,333.00,344.75,3666800,342.33
2011-12-23,336.00,337.85,327.65,330.65,3240700,328.33
2011-12-22,339.00,342.00,323.30,335.20,5911400,332.84
2011-12-21,332.00,345.15,327.70,341.50,4648900,339.10
2011-12-20,339.80,339.80,319.25,323.25,8050300,320.98
2011-12-19,334.00,343.40,321.25,336.40,10875900,334.04
2011-12-16,337.65,352.60,329.50,336.55,7129000,334.19
2011-12-15,338.00,342.20,332.00,336.65,9889900,334.28
2011-12-14,345.20,353.80,341.90,348.80,5326600,346.35
2011-12-13,339.60,350.80,336.95,345.85,6110700,343.42
2011-12-12,361.35,362.80,340.45,342.30,7915000,339.89
2011-12-09,364.40,365.90,351.65,358.70,8867100,356.18
2011-12-08,376.50,376.50,364.10,367.25,5981200,364.67
2011-12-07,390.50,391.00,376.00,377.35,7499000,374.70
2011-12-06,390.50,390.50,390.50,390.50,000,387.76
2011-12-05,392.10,397.80,385.65,390.50,4608200,387.76
2011-12-02,381.30,393.85,372.30,390.60,9427800,387.86
2011-12-01,392.90,395.65,374.85,379.10,8410400,376.44
2011-11-30,376.00,389.00,367.25,386.10,47139200,383.39
2011-11-29,390.80,392.15,368.10,373.70,6858500,371.07
2011-11-28,378.00,389.80,377.45,387.50,5911500,384.78
2011-11-25,375.95,382.20,370.50,375.15,4637700,372.51
2011-11-24,367.00,384.50,363.20,378.70,12051900,376.04
2011-11-23,374.00,374.00,354.80,364.80,10060800,362.24
2011-11-22,387.00,388.80,372.60,378.70,6424800,376.04
2011-11-21,384.00,395.80,383.00,388.45,9322900,385.72
2011-11-18,391.60,402.00,391.60,397.50,5670700,394.71
2011-11-17,402.40,408.80,392.75,395.65,3947700,392.87
2011-11-16,404.90,412.00,395.80,401.60,6320500,398.78
2011-11-15,405.00,408.50,400.10,401.60,5694300,398.78
2011-11-14,398.65,406.70,397.50,405.20,5906500,402.35
2011-11-11,390.00,398.90,388.95,395.60,3363500,392.82
2011-11-09,395.60,402.50,393.00,395.25,3174100,392.47
2011-11-08,397.00,402.30,395.15,397.15,3987700,394.36
2011-11-04,391.00,400.50,385.05,397.30,7576400,394.51
2011-11-03,383.45,394.80,383.05,393.40,3287600,390.64
2011-11-02,390.05,395.70,383.25,384.45,2653500,381.75
2011-11-01,386.80,396.00,386.80,394.55,1640800,391.78
2011-10-31,393.80,395.60,388.35,391.80,2182700,389.05
2011-10-28,399.20,409.30,389.10,391.95,4265500,389.20
2011-10-26,391.00,395.00,391.00,393.05,365600,390.29
2011-10-25,386.00,393.65,381.90,388.45,3190900,385.72
2011-10-24,384.40,384.80,377.05,383.00,2204500,380.31
2011-10-21,391.90,391.90,376.50,378.00,2936000,375.34
2011-10-20,381.00,391.95,380.00,390.05,2500400,387.31
2011-10-19,375.30,386.60,371.75,384.75,3861100,382.05
2011-10-18,374.55,379.45,371.35,374.10,2986500,371.47
2011-10-17,381.45,386.85,377.15,380.05,2473400,377.38
2011-10-14,367.20,384.90,367.20,383.65,3693500,380.95
2011-10-13,376.00,376.90,366.10,369.90,4699100,367.30
2011-10-12,376.00,377.95,370.15,373.20,3708900,370.58
2011-10-11,367.25,380.45,367.00,375.00,6300200,372.36
2011-10-10,352.00,368.00,343.55,363.55,10066700,361.00
2011-10-07,371.20,375.90,348.20,354.80,13527000,352.31
2011-10-05,373.90,373.90,365.05,366.10,4481600,363.53
2011-10-04,378.50,383.10,365.35,369.90,4761300,367.30
2011-10-03,373.10,382.95,371.05,380.95,3213700,378.27
2011-09-30,376.85,388.50,371.75,378.00,3183800,375.34
2011-09-29,377.00,380.80,373.60,375.40,3807700,372.76
2011-09-28,389.80,389.80,376.95,379.25,1838100,376.59
2011-09-27,386.50,389.45,381.65,387.60,4798500,384.88
2011-09-26,376.75,385.35,368.00,380.90,3562600,378.22
2011-09-23,369.00,382.20,360.65,375.00,7091600,372.36
2011-09-22,388.70,388.70,368.05,372.80,4916700,370.18
2011-09-21,394.95,395.45,391.50,393.25,2455800,390.49
2011-09-20,388.80,392.50,385.80,391.40,3666900,388.65
2011-09-19,384.00,389.90,379.50,386.85,3038900,384.13
2011-09-16,388.80,389.80,381.65,385.80,6222300,383.09
2011-09-15,382.00,389.90,372.70,387.10,4522000,384.38
2011-09-14,383.00,384.00,372.50,377.35,5730400,374.70
2011-09-13,389.90,391.85,379.40,381.55,3754100,378.87
2011-09-12,397.05,397.85,382.55,385.80,2961200,383.09
2011-09-09,403.90,407.00,395.60,400.15,5413400,397.34
2011-09-08,401.65,404.30,396.20,399.50,3560700,396.69
2011-09-07,400.00,405.80,398.05,401.65,4227700,398.83
2011-09-06,403.10,406.00,390.85,398.25,4443100,395.45
2011-09-05,402.50,409.25,400.70,405.55,2656500,402.70
2011-09-02,416.00,418.95,406.50,408.60,5160100,405.73
2011-08-30,407.00,416.45,401.05,403.60,5029400,400.76
2011-08-29,403.00,410.70,402.75,405.05,3285200,402.20
2011-08-26,400.40,408.30,395.35,398.65,5659700,395.85
2011-08-25,401.90,409.40,392.85,402.30,7669300,399.47
2011-08-24,400.00,404.15,395.30,397.70,4746900,394.91
2011-08-23,394.70,404.80,392.50,401.60,8628600,398.78
2011-08-22,382.20,394.40,381.10,392.70,3315800,389.94
2011-08-19,387.00,394.85,377.20,383.65,7318900,380.95
2011-08-18,397.70,402.20,390.10,391.10,5873000,388.35
2011-08-17,394.10,400.90,383.60,396.40,4883800,393.61
2011-08-16,392.75,402.80,387.80,395.85,11345400,392.08
2011-08-12,401.00,401.30,385.00,389.10,6347800,385.39
2011-08-11,406.00,406.90,395.00,397.10,6684200,393.31
2011-08-10,411.00,413.45,399.20,406.85,6569000,402.97
2011-08-09,393.25,412.40,392.15,407.25,9114700,403.37
2011-08-08,400.00,414.85,395.30,408.35,7831100,404.46
2011-08-05,408.90,420.95,408.80,415.80,5394600,411.84
2011-08-04,424.00,429.00,419.75,424.05,3547800,420.01
2011-08-03,428.00,431.90,412.70,426.25,13827700,422.19
2011-08-02,437.55,439.75,430.00,432.40,2738600,428.28
2011-08-01,447.85,447.85,437.80,441.35,3882300,437.14
2011-07-29,430.50,439.25,426.15,437.25,7205800,433.08
2011-07-28,422.50,433.50,422.50,430.80,4438100,426.69
2011-07-27,426.90,432.40,422.50,429.55,4767200,425.45
2011-07-26,430.00,432.65,422.25,424.60,7094500,420.55
2011-07-25,410.00,438.20,409.55,432.65,14105400,428.52
2011-07-22,397.60,412.55,396.15,411.15,10295100,407.23
2011-07-21,393.00,397.30,392.25,395.10,5021900,391.33
2011-07-20,400.00,401.00,393.70,395.35,2903000,391.58
2011-07-19,391.05,401.00,391.05,398.45,3422700,394.65
2011-07-18,390.30,395.50,390.15,393.10,975800,389.35
2011-07-15,398.25,398.50,391.30,392.95,1730700,389.20
2011-07-14,395.80,399.10,393.65,396.55,3456800,392.77
2011-07-13,387.10,397.30,386.40,394.90,5453900,391.13
2011-07-12,387.10,394.70,385.25,386.90,2460300,383.21
2011-07-11,398.05,399.90,389.75,391.25,1702700,387.52
2011-07-08,399.85,409.90,395.65,398.15,5606300,394.35
2011-07-07,383.55,398.90,383.55,398.00,8086700,394.21
2011-07-06,380.55,388.80,380.55,383.40,3829300,379.74
2011-07-05,386.00,386.40,378.25,382.25,2338100,378.61
2011-07-04,385.50,388.30,383.00,384.30,3974700,380.64
2011-07-01,394.90,396.00,382.35,383.45,5226700,379.79
2011-06-30,402.00,403.80,389.75,394.90,11829100,391.13
2011-06-29,401.55,403.95,399.45,401.45,3842300,397.62
2011-06-28,396.80,404.95,396.25,400.30,9660700,396.48
2011-06-27,389.00,398.90,388.00,396.00,4469900,392.22
2011-06-24,383.55,394.25,383.55,391.90,4931100,388.16
2011-06-23,380.15,387.10,379.30,382.15,2949900,378.51
2011-06-22,393.00,395.00,377.60,381.80,7698100,378.16
2011-06-21,390.05,398.40,388.15,391.60,5010200,387.87
2011-06-20,380.00,391.95,375.55,389.85,7974400,386.13
2011-06-17,369.20,381.95,369.20,380.55,4624100,376.92
2011-06-16,375.00,379.80,367.65,369.65,5402800,366.13
2011-06-15,377.95,379.40,375.10,376.75,2319300,373.16
2011-06-14,377.95,380.50,377.00,379.30,2879400,375.68
2011-06-13,375.25,379.55,373.90,377.60,2569000,374.00
2011-06-10,377.50,377.90,372.25,373.95,1782300,370.38
2011-06-09,377.10,379.75,375.60,376.55,2111600,372.96
2011-06-08,378.05,379.30,371.00,377.75,2615100,374.15
2011-06-07,379.00,381.85,377.00,377.85,1980900,374.25
2011-06-06,380.35,382.60,375.50,380.00,2540400,376.38
2011-06-03,382.00,384.60,377.15,378.45,2443800,374.84
2011-06-02,379.00,385.90,378.50,381.15,2037000,377.52
2011-06-01,375.25,384.65,375.00,381.60,4153400,377.96
2011-05-31,371.80,375.50,369.25,374.15,2897600,370.58
2011-05-30,373.00,373.90,367.00,371.45,3548100,367.91
2011-05-27,369.20,374.25,369.00,372.90,2236500,369.34
2011-05-26,367.20,373.70,364.80,367.30,5203100,363.80
2011-05-25,367.65,372.50,363.55,369.65,2078700,366.13
2011-05-24,370.00,373.75,367.50,370.60,3170100,367.07
2011-05-23,370.10,375.40,366.15,368.45,3002400,364.94
2011-05-20,366.60,378.40,365.30,373.85,4264700,370.29
2011-05-19,372.95,373.85,364.50,365.80,1637900,362.31
2011-05-18,371.20,375.00,369.00,371.95,2007600,368.40
2011-05-17,370.90,373.45,368.50,370.70,1789000,367.17
2011-05-16,368.00,374.95,364.70,371.20,2274500,367.66
2011-05-13,363.10,374.20,363.10,367.75,3226600,364.24
2011-05-12,362.85,366.60,362.85,365.70,2456500,362.21
2011-05-11,366.00,367.90,363.55,366.20,2911400,362.71
2011-05-10,366.90,367.55,363.00,365.95,2524600,362.46
2011-05-09,352.80,366.85,352.00,365.20,4118600,361.72
2011-05-06,357.00,361.55,345.70,350.95,6620100,347.60
2011-05-05,359.85,369.45,352.20,357.90,8953700,354.49
2011-05-04,374.45,376.40,365.10,369.75,2851300,366.22
2011-05-03,380.70,383.60,372.65,374.45,3354400,370.88
2011-05-02,379.00,384.95,379.00,383.70,2313800,380.04
2011-04-29,386.80,389.00,376.20,380.05,3131500,376.43
2011-04-28,385.00,389.85,382.25,386.75,4478900,383.06
2011-04-27,384.00,388.20,381.70,385.15,5278100,381.48
2011-04-26,375.00,382.85,373.60,381.60,5414000,377.96
2011-04-25,374.45,379.00,372.80,375.45,2149000,371.87
2011-04-22,376.20,376.20,376.20,376.20,000,372.61
2011-04-21,381.00,384.50,371.10,376.25,5415700,372.66
2011-04-20,377.30,386.50,375.40,380.55,7479100,376.92
2011-04-19,368.00,378.00,365.50,376.45,4519200,372.86
2011-04-18,372.50,377.05,366.25,368.30,3525700,364.79
2011-04-15,369.40,376.00,367.45,372.40,5974900,368.85
2011-04-14,373.95,373.95,373.95,373.95,000,370.38
2011-04-13,356.30,375.00,353.00,367.45,7893700,363.95
2011-04-12,359.55,359.55,359.55,359.55,000,356.12
2011-04-11,361.90,366.30,359.00,362.45,3645300,358.99
2011-04-08,359.30,428.40,357.10,361.90,6137300,358.45
2011-04-07,353.30,358.25,345.70,357.00,6840300,353.60
2011-04-06,360.30,363.15,350.25,353.30,4366600,349.93
2011-04-05,361.50,363.30,357.50,360.25,1897900,356.81
2011-04-04,354.50,362.00,353.00,359.35,2134300,355.92
2011-04-01,354.60,360.30,353.00,355.30,4454700,351.91
2011-03-31,357.50,359.50,351.40,357.40,8404300,353.99
2011-03-30,360.00,361.65,354.45,359.40,5074700,355.97
2011-03-29,347.00,364.95,347.00,360.60,8519400,357.16
2011-03-28,341.40,350.00,334.50,347.80,7237100,344.48
2011-03-25,334.10,341.00,332.10,339.70,2435000,336.46
2011-03-24,331.80,334.40,326.60,333.25,1844600,330.07
2011-03-23,326.20,331.55,325.25,330.60,2087800,327.45
2011-03-22,318.20,327.30,318.20,326.60,3379800,323.49
2011-03-21,319.65,321.15,316.00,316.90,1808000,313.88
2011-03-18,321.90,323.80,317.50,318.65,4203600,315.61
2011-03-17,318.80,323.90,316.30,317.85,4752300,314.82
2011-03-16,315.05,322.30,315.05,320.45,3773100,317.39
2011-03-15,318.00,320.95,308.95,314.15,4343400,311.15
2011-03-14,320.10,324.00,319.30,321.75,2725000,318.68
2011-03-11,328.90,331.50,321.05,322.55,3221300,319.47
2011-03-10,331.05,331.40,327.15,329.50,883800,326.36
2011-03-09,334.35,336.80,330.50,332.50,1610100,329.33
2011-03-08,323.60,335.25,323.00,334.85,3129800,331.66
2011-03-07,325.00,326.20,319.10,324.45,2311800,321.36
2011-03-04,330.55,333.60,324.15,326.95,3267900,323.83
2011-03-03,335.50,338.40,327.10,330.15,3169900,327.00
2011-03-02,338.30,338.30,338.30,338.30,000,335.07
2011-03-01,331.10,338.90,322.20,337.60,4908500,334.38
2011-02-28,330.00,334.00,324.65,331.30,5786300,328.14
2011-02-25,330.00,332.80,324.55,329.75,4174700,326.61
2011-02-24,326.00,336.40,321.50,324.40,7827700,321.31
2011-02-23,329.00,337.25,325.85,328.20,4290300,325.07
2011-02-22,327.25,334.50,323.35,330.50,4489500,327.35
2011-02-21,329.70,332.70,326.85,330.70,3836000,327.55
2011-02-18,339.00,341.30,328.10,331.35,4546500,328.19
2011-02-17,332.00,341.25,325.60,339.85,4956300,336.61
2011-02-16,329.00,332.50,325.25,328.40,2531000,325.27
2011-02-15,325.50,333.20,323.40,329.15,2820600,326.01
2011-02-14,323.50,328.45,315.00,327.35,3881300,324.23
2011-02-11,322.70,322.70,314.00,318.90,2854900,315.86
2011-02-10,330.00,331.40,313.20,322.60,6221900,319.52
2011-02-09,326.40,336.70,324.65,332.15,3927900,328.98
2011-02-08,335.00,340.35,332.10,333.30,3292600,330.12
2011-02-07,335.00,344.25,332.00,333.85,4299800,330.67
2011-02-04,343.00,343.50,330.50,332.50,6523300,329.33
2011-02-03,320.45,342.45,320.45,339.80,6702700,336.56
2011-02-02,310.00,325.80,304.45,322.80,10571700,319.72
2011-02-01,325.00,327.85,310.00,317.10,5808900,314.08
2011-01-31,322.15,323.65,311.00,319.00,4287200,315.96
2011-01-28,327.90,332.25,322.50,327.25,3691800,324.13
2011-01-27,340.00,340.00,324.25,325.65,5803900,322.54
2011-01-26,338.00,338.00,338.00,338.00,000,334.78
2011-01-25,336.65,340.85,333.10,337.75,3484500,334.53
2011-01-24,336.20,337.90,332.50,333.10,2639400,329.92
2011-01-21,339.95,339.95,331.00,336.05,2902500,332.85
2011-01-20,339.00,343.00,338.00,340.30,3473300,337.06
2011-01-19,345.00,348.40,341.70,344.45,2673300,341.17
2011-01-18,350.10,351.35,343.10,344.40,1990500,341.12
2011-01-17,340.50,352.00,339.65,348.50,3349300,345.18
2011-01-14,345.10,351.45,341.25,343.75,2230500,340.47
2011-01-13,346.20,354.00,345.10,346.65,3211200,343.34
2011-01-12,340.15,351.25,336.00,349.10,1921400,345.77
2011-01-11,341.00,346.90,334.00,338.45,3343200,335.22
2011-01-10,340.00,343.95,335.05,339.10,2765900,335.87
2011-01-07,353.80,354.80,334.40,338.50,6116100,335.27
2011-01-06,349.15,355.30,349.15,353.20,2906400,349.83
2011-01-05,355.00,356.05,347.55,349.00,2662300,345.67
2011-01-04,360.25,361.85,353.15,356.40,3455100,353.00
2011-01-03,360.90,365.00,354.75,359.35,2959400,355.92
2010-12-31,354.45,359.80,352.05,358.80,2811900,355.38
2010-12-30,355.00,360.00,351.05,357.45,5710500,354.04
2010-12-29,344.00,354.85,344.00,354.00,3746500,350.62
2010-12-28,342.95,346.30,341.35,342.35,1881700,339.09
2010-12-27,349.00,352.05,341.10,341.90,1267900,338.64
2010-12-24,339.00,351.80,339.00,348.60,1938000,345.28
2010-12-23,344.65,347.95,340.05,343.30,4043100,340.03
2010-12-22,334.00,344.00,333.35,343.25,3430800,339.98
2010-12-21,335.00,337.50,330.00,332.85,2324900,329.68
2010-12-20,342.00,342.00,333.60,335.00,2447900,331.81
2010-12-17,343.75,343.75,343.75,343.75,000,340.47
2010-12-16,342.50,346.50,340.05,344.30,4519600,341.02
2010-12-15,335.50,342.00,333.85,339.70,4233000,336.46
2010-12-14,331.00,337.00,327.35,335.15,3451400,331.95
2010-12-13,332.45,333.80,322.00,332.05,4916000,328.88
2010-12-10,336.25,338.00,325.00,331.00,8320700,327.84
2010-12-09,349.00,349.60,336.00,338.45,3263000,335.22
2010-12-08,348.00,353.25,345.15,347.65,4253100,344.34
2010-12-07,346.95,354.75,345.25,348.85,3856600,345.52
2010-12-06,349.85,351.40,343.55,345.35,1810400,342.06
2010-12-03,348.50,355.00,343.60,345.60,3943400,342.30
2010-12-02,354.00,355.00,344.25,346.10,4228800,342.80
2010-12-01,357.50,357.90,344.20,350.55,6573000,347.21
2010-11-30,337.00,362.90,336.50,360.15,12939300,356.72
2010-11-29,335.00,341.00,333.00,338.70,3219000,335.47
2010-11-26,339.00,339.00,328.05,333.80,6389500,330.62
2010-11-25,333.20,339.75,332.65,335.00,7547500,331.81
2010-11-24,331.80,337.40,330.00,331.80,6074700,328.64
2010-11-23,332.00,332.85,320.20,329.15,7660100,326.01
2010-11-22,334.15,339.90,334.00,336.95,5660200,333.74
2010-11-19,326.00,341.75,325.95,328.45,15857000,325.32
2010-11-18,320.00,327.85,314.25,324.95,9386800,321.85
2010-11-17,314.20,314.20,314.20,314.20,000,311.20
2010-11-16,312.95,319.80,311.00,313.45,8877500,310.46
2010-11-15,307.15,311.65,305.25,309.65,9901700,306.70
2010-11-12,315.00,316.00,303.40,305.55,14163300,302.64
2010-11-11,325.45,326.75,316.00,316.75,7070500,313.73
2010-11-10,335.00,345.60,325.55,327.05,10217600,323.93
2010-11-09,330.50,335.50,329.30,334.55,6262100,331.36
2010-11-08,331.00,334.70,327.50,328.05,5455400,324.92
2010-11-05,330.00,331.00,328.55,329.25,560400,326.11
2010-11-04,330.20,331.80,325.25,326.15,2867800,323.04
2010-11-03,331.00,333.70,327.05,328.40,1962700,325.27
2010-11-02,335.30,335.90,327.75,329.25,3013600,326.11
2010-11-01,329.00,335.95,328.30,335.30,3165500,332.10
2010-10-29,328.75,331.70,320.35,325.65,2779200,322.54
2010-10-28,324.90,336.50,324.25,330.65,11162100,327.50
2010-10-27,328.00,329.00,318.00,321.95,4372900,318.88
2010-10-26,339.00,339.90,328.15,328.80,2338900,325.66
2010-10-25,335.25,341.50,334.05,337.20,4539600,333.98
2010-10-22,338.90,341.80,331.45,333.45,3308100,330.27
2010-10-21,324.70,338.60,323.45,337.10,4793000,333.89
2010-10-20,325.00,329.70,318.80,321.25,5506600,318.19
2010-10-19,329.15,335.50,323.00,327.20,5413700,324.08
2010-10-18,335.00,335.00,323.50,327.25,7072200,324.13
2010-10-15,346.80,347.55,330.30,333.65,5593800,330.47
2010-10-14,349.25,352.00,342.45,345.05,3672100,341.76
2010-10-13,339.50,348.60,336.50,347.60,8204100,344.29
2010-10-12,342.00,345.50,337.60,339.05,4677600,335.82
2010-10-11,354.10,355.90,340.90,342.85,6108400,339.58
2010-10-08,356.95,359.90,349.65,352.90,2336600,349.54
2010-10-07,354.70,360.50,353.40,354.85,3271200,351.47
2010-10-06,356.00,359.35,350.50,352.10,3530900,348.74
2010-10-05,359.85,367.00,350.75,353.65,5124600,350.28
2010-10-04,366.95,368.70,356.15,359.85,3978700,356.42
2010-10-01,370.10,370.10,364.05,365.10,3637100,361.62
2010-09-30,358.30,370.00,357.60,366.30,7475400,362.81
2010-09-29,375.00,376.70,362.00,363.40,3152500,359.93
2010-09-28,371.05,376.95,370.00,373.25,3668200,369.69
2010-09-27,370.10,376.40,365.25,373.15,6494000,369.59
2010-09-24,355.10,369.35,353.05,368.15,8185900,364.64
2010-09-23,364.10,364.90,354.10,355.50,2481300,352.11
2010-09-22,369.85,375.00,358.70,362.75,4756200,359.29
2010-09-21,366.10,370.85,363.05,365.55,5899800,362.06
2010-09-20,359.00,373.00,359.00,365.95,9573700,362.46
2010-09-17,349.10,360.00,349.10,358.85,8250100,355.43
2010-09-16,355.10,360.00,345.60,347.55,6436700,344.24
2010-09-15,354.00,361.00,350.10,356.20,4684700,352.80
2010-09-14,351.15,359.50,345.10,356.45,6234500,353.05
2010-09-13,354.40,354.95,347.15,348.80,5135800,345.47
2010-09-10,348.90,348.90,348.90,348.90,000,345.57
2010-09-09,354.00,357.95,347.70,350.10,5476000,346.76
2010-09-08,341.00,353.70,338.00,352.00,5770800,348.64
2010-09-07,345.90,347.30,341.10,343.55,3873400,340.27
2010-09-06,340.00,344.75,338.00,343.40,4084300,340.13
2010-09-03,335.20,341.40,335.00,339.25,3512200,336.02
2010-09-02,339.90,341.10,333.10,334.10,3429000,330.91
2010-09-01,329.00,339.80,328.80,337.65,7925400,334.43
2010-08-31,323.00,328.30,315.25,327.35,5685700,324.23
2010-08-30,319.90,326.35,319.15,322.80,4131800,319.72
2010-08-27,321.00,324.50,315.00,316.10,4099200,313.09
2010-08-26,318.00,323.90,314.65,321.55,4732500,318.48
2010-08-25,321.80,324.55,314.00,316.95,4223600,313.93
2010-08-24,317.80,325.40,316.85,323.20,6280100,320.12
2010-08-23,312.00,320.20,310.60,317.35,3886200,314.32
2010-08-20,312.00,313.80,308.10,310.30,2529400,307.34
2010-08-19,316.05,317.85,313.30,314.70,3136700,311.70
2010-08-18,317.20,319.30,312.25,315.20,3695100,312.19
2010-08-17,317.50,321.00,314.30,316.10,3915000,312.10
2010-08-16,318.00,321.15,312.70,318.75,2795500,314.71
2010-08-13,318.00,322.90,315.00,316.95,3371600,312.93
2010-08-12,317.25,323.00,315.25,316.90,5242600,312.89
2010-08-11,321.20,335.75,315.80,320.65,11274500,316.59
2010-08-10,329.00,329.60,323.50,325.50,4138300,321.38
2010-08-09,321.95,329.80,318.20,328.40,5951700,324.24
2010-08-06,324.00,326.85,320.25,323.40,2266200,319.30
2010-08-05,323.50,329.00,323.35,324.60,4442300,320.49
2010-08-04,329.00,330.00,321.55,323.15,3878400,319.06
2010-08-03,319.80,329.80,317.35,328.45,8863300,324.29
2010-08-02,308.00,320.00,308.00,318.05,8175900,314.02
2010-07-30,315.00,319.90,305.10,306.80,7663500,302.91
2010-07-29,321.00,321.90,315.50,316.90,3013100,312.89
2010-07-28,323.50,323.50,319.10,322.00,2530000,317.92
2010-07-27,322.20,324.40,317.15,322.65,6659800,318.56
2010-07-26,314.00,321.85,309.65,320.40,9377700,316.34
2010-07-23,304.45,316.50,302.00,313.80,10301200,309.82
2010-07-22,294.30,303.00,292.00,302.10,3520200,298.27
2010-07-21,298.65,299.00,294.10,295.00,2157000,291.26
2010-07-20,299.85,300.75,295.50,297.65,2343300,293.88
2010-07-19,296.00,302.60,294.70,297.50,4618700,293.73
2010-07-16,293.00,300.00,293.00,298.45,3055100,294.67
2010-07-15,303.00,304.50,296.30,298.00,3713500,294.22
2010-07-14,303.00,307.80,298.70,301.60,10481900,297.78
2010-07-13,304.90,306.65,297.70,299.85,9637800,296.05
2010-07-12,308.40,312.70,304.35,305.70,14596100,301.83
2010-07-09,282.00,310.50,282.00,308.65,47063500,304.74
2010-07-08,279.25,282.50,277.35,280.95,5594100,277.39
2010-07-07,271.00,279.40,271.00,276.15,9713800,272.65
2010-07-06,268.00,272.30,267.00,271.55,10382300,268.11
2010-07-05,265.40,267.95,263.15,267.45,3415800,264.06
2010-07-02,265.50,265.85,263.10,264.70,2216700,261.35
2010-07-01,263.00,266.25,261.10,265.05,7460600,261.69
2010-06-30,264.05,265.50,260.55,262.80,6315300,259.47
2010-06-29,266.00,267.00,263.60,265.80,3218900,262.43
2010-06-28,264.00,266.75,263.85,265.40,4953500,262.04
2010-06-25,262.90,265.90,262.10,263.05,5334400,259.72
2010-06-24,263.10,266.00,262.20,263.25,7468200,259.92
2010-06-23,262.00,265.90,260.15,264.05,3944800,260.70
2010-06-22,265.00,267.30,261.50,262.00,4519700,258.68
2010-06-21,266.00,268.00,264.35,264.85,6255100,261.49
2010-06-18,266.25,270.00,264.00,264.95,5434900,261.59
2010-06-17,266.10,269.50,263.40,267.10,4914200,263.72
2010-06-16,273.00,273.00,264.50,266.15,5570600,262.78
2010-06-15,268.00,272.45,265.05,269.55,6206100,266.14
2010-06-14,276.05,277.80,265.20,269.10,8555100,265.69
2010-06-11,292.00,292.00,271.75,273.50,10007800,270.04
2010-06-10,275.00,286.90,271.10,285.20,11625900,281.59
2010-06-09,260.75,274.90,259.00,272.05,12660100,268.60
2010-06-08,269.00,271.15,257.25,258.35,4699700,255.08
2010-06-07,266.00,273.30,266.00,268.40,4170900,265.00
2010-06-04,272.00,278.40,267.50,276.30,4484300,272.80
2010-06-03,272.40,277.00,271.40,273.45,6214300,269.99
2010-06-02,257.00,272.45,254.35,270.35,9731800,266.93
2010-06-01,263.10,264.00,255.00,257.00,4915600,253.74
2010-05-31,261.00,264.45,260.00,262.90,3521700,259.57
2010-05-28,264.00,265.80,258.05,260.70,5219400,257.40
2010-05-27,263.10,265.00,257.60,260.65,7372800,257.35
2010-05-26,267.00,269.60,260.00,263.65,3879900,260.31
2010-05-25,265.60,270.40,262.05,264.60,4758400,261.25
2010-05-24,268.05,271.35,263.30,266.05,4947000,262.68
2010-05-21,259.00,267.20,252.00,266.20,3386900,262.83
2010-05-20,260.00,265.55,258.80,260.25,4574200,256.95
2010-05-19,266.50,267.00,258.10,259.70,4728900,256.41
2010-05-18,267.00,271.80,264.35,267.95,5408000,264.56
2010-05-17,260.00,267.50,258.15,266.65,4990600,263.27
2010-05-14,255.50,267.75,254.55,264.55,13469600,261.20
2010-05-13,261.50,272.00,254.50,258.40,27475700,255.13
2010-05-12,284.00,284.50,259.85,261.25,26420000,257.94
2010-05-11,294.50,294.50,284.10,284.70,4736700,281.09
2010-05-10,292.00,298.00,286.75,294.40,3409700,290.67
2010-05-07,288.00,289.90,285.20,287.50,3053200,283.86
2010-05-06,295.90,297.00,290.30,291.95,5121000,288.25
2010-05-05,287.20,299.80,283.20,296.30,8898500,292.55
2010-05-04,299.00,299.00,288.15,289.00,4264900,285.34
2010-05-03,298.00,299.90,295.20,297.00,2995700,293.24
2010-04-30,299.00,302.40,295.45,298.55,7303800,294.77
